Names	total	elements
		Niben261Chr04g1166005.1
22h_Down 25h_Down 46h_Down 96h_Down	3	Niben261Chr14g0292003.1
		Niben261Chr09g0355008.1
		Niben261Chr01g0068008.1
22h_Down 28h_Down 34h_Down 37h_Down	1	Niben261Chr13g0780001.1
22h_Down 28h_Down 46h_Down 56h_Down	1	Niben261Chr10g0675019.1
22h_Down 34h_Down 37h_Down 40h_Down	3	Niben261Chr04g0355001.1
		Niben261Chr13g0001009.1
		Niben261Chr01g0311001.1
22h_Down 34h_Down 40h_Down 46h_Down	3	Niben261Chr01g1155013.1
		Niben261Chr11g1076009.1
		Niben261Chr04g0322006.1
22h_Down 34h_Down 40h_Down 96h_Down	1	Niben261Chr04g1530004.1
25h_Down 28h_Down 34h_Down 37h_Down	3	Niben261Chr07g1406002.1
		Niben261Chr06g0135008.1
		Niben261Chr08g0481019.1
25h_Down 28h_Down 34h_Down 40h_Down	3	Niben261Chr01g0779003.1
		Niben261Chr16g0761009.1
		Niben261Chr11g0350010.1
25h_Down 28h_Down 34h_Down 46h_Down	1	Niben261Chr03g1609003.1
25h_Down 28h_Down 34h_Down 56h_Down	1	Niben261Chr09g0282013.1
25h_Down 28h_Down 34h_Down 96h_Down	2	Niben261Chr19g0293007.1
		Niben261Chr19g0675003.1
25h_Down 28h_Down 37h_Down 40h_Down	1	Niben261Chr04g0220012.1
25h_Down 28h_Down 37h_Down 96h_Down	1	Niben261Chr01g0091006.1
25h_Down 28h_Down 40h_Down 46h_Down	6	Niben261Chr16g0980019.1
		Niben261Chr07g1331004.1
		Niben261Chr09g0643003.1
		Niben261Chr15g0918003.1
		Niben261Chr05g0349008.1
		Niben261Chr16g0514022.1
25h_Down 28h_Down 40h_Down 56h_Down	2	Niben261Chr15g1012019.1
		Niben261Chr19g1019006.1
25h_Down 28h_Down 46h_Down 56h_Down	2	Niben261Chr06g0741001.1
		Niben261Chr03g1556001.1
25h_Down 28h_Down 56h_Down 96h_Down	2	Niben261Chr08g0276003.1
		Niben261Chr05g1038003.1
25h_Down 34h_Down 40h_Down 46h_Down	3	Niben261Chr11g0277003.1
		Niben261Chr06g1137008.1
		Niben261Chr19g0724007.1
25h_Down 40h_Down 46h_Down 56h_Down	3	Niben261Chr08g1230006.1
		Niben261Chr11g0832016.1
		Niben261Chr09g0146002.1
25h_Down 40h_Down 46h_Down 96h_Down	1	Niben261Chr06g1486016.1
28h_Down 34h_Down 37h_Down 40h_Down	4	Niben261Chr14g0606003.1
		Niben261Chr13g1056007.1
		Niben261Chr07g1371003.1
		Niben261Chr15g0043006.1
28h_Down 34h_Down 37h_Down 56h_Down	1	Niben261Chr14g1484004.1
28h_Down 34h_Down 40h_Down 46h_Down	2	Niben261Chr01g0430011.1
		Niben261Chr19g1352007.1
28h_Down 34h_Down 40h_Down 56h_Down	1	Niben261Chr19g1439002.1
28h_Down 34h_Down 40h_Down 96h_Down	1	Niben261Chr10g0165003.1
28h_Down 37h_Down 40h_Down 56h_Down	1	Niben261Chr09g1324003.1
28h_Down 37h_Down 46h_Down 56h_Down	1	Niben261Chr19g1124003.1
28h_Down 40h_Down 46h_Down 56h_Down	1	Niben261Chr16g1063003.1
28h_Down 40h_Down 46h_Down 96h_Down	1	Niben261Chr03g0084008.1
28h_Down 46h_Down 56h_Down 96h_Down	1	Niben261Chr03g0127006.1
34h_Down 37h_Down 40h_Down 46h_Down	18	Niben261Chr14g1523006.1
		Niben261Chr17g0046007.1
		Niben261Chr04g0923009.1
		Niben261Chr03g0647001.1
		Niben261Chr02g0807015.1
		Niben261Chr09g0018027.1
		Niben261Chr02g0078008.1
		Niben261Chr11g1426033.1
		Niben261Chr08g0319007.1
		Niben261Chr17g0344012.1
		Niben261Chr08g1138004.1
		Niben261Chr14g0982014.1
		Niben261Chr17g0055019.1
		Niben261Chr14g0849004.1
		Niben261Chr06g1254010.1
		Niben261Chr06g0650007.1
		Niben261Chr01g0234004.1
		Niben261Chr08g1099004.1
34h_Down 37h_Down 40h_Down 56h_Down	10	Niben261Chr13g0523003.1
		Niben261Chr04g1658010.1
		Niben261Chr16g0529004.1
		Niben261Chr03g1132010.1
		Niben261Chr02g0723002.1
		Niben261Chr15g1212004.1
		Niben261Chr09g0153003.1
		Niben261Chr07g0271005.1
		Niben261Chr12g0058005.1
		Niben261Chr06g1470008.1
34h_Down 37h_Down 40h_Down 96h_Down	1	Niben261Chr11g0959006.1
34h_Down 37h_Down 46h_Down 56h_Down	5	Niben261Chr01g0979016.1
		Niben261Chr14g0301001.1
		Niben261Chr03g0008024.1
		Niben261Chr12g0525004.1
		Niben261Chr08g1243002.1
34h_Down 40h_Down 46h_Down 56h_Down	26	Niben261Chr08g0063009.1
		Niben261Chr11g1266013.1
		Niben261Chr14g0478006.1
		Niben261Chr13g0193007.1
		Niben261Chr11g1307010.1
		Niben261Chr10g0349031.1
		Niben261Chr02g0505007.1
		Niben261Chr15g1201012.1
		Niben261Chr04g1726011.1
		Niben261Chr18g0266006.1
		Niben261Chr19g0455003.1
		Niben261Chr16g0596003.1
		Niben261Chr09g0792020.1
		Niben261Chr05g0605001.1
		Niben261Chr03g0287037.1
		Niben261Chr08g0917001.1
		Niben261Chr10g0615005.1
		Niben261Chr04g1632003.1
		Niben261Chr19g0739004.1
		Niben261Chr02g1347012.1
		Niben261Chr04g0140005.1
		Niben261Chr08g0408023.1
		Niben261Chr04g1514008.1
		Niben261Chr18g1372011.1
		Niben261Chr10g0943002.1
		Niben261Chr18g0021002.1
34h_Down 40h_Down 56h_Down 96h_Down	1	Niben261Chr17g0573021.1
34h_Down 46h_Down 56h_Down 96h_Down	1	Niben261Chr06g1365005.1
37h_Down 40h_Down 46h_Down 56h_Down	8	Niben261Chr07g0331012.1
		Niben261Chr03g0668002.1
		Niben261Chr19g0670006.1
		Niben261Chr12g0437008.1
		Niben261Chr13g1245005.1
		Niben261Chr06g0733013.1
		Niben261Chr10g0956003.1
		Niben261Chr02g1408002.1
37h_Down 40h_Down 56h_Down 96h_Down	1	Niben261Chr17g1529001.1
37h_Down 46h_Down 56h_Down 96h_Down	1	Niben261Chr01g1311005.1
40h_Down 46h_Down 56h_Down 96h_Down	6	Niben261Chr04g0330002.1
		Niben261Chr06g1221010.1
		Niben261Chr13g0492014.1
		Niben261Chr09g0792011.1
		Niben261Scf08271g0000001.1
		Niben261Chr11g1234004.1
22h_Down 25h_Down 28h_Down	484	Niben261Chr10g0608019.1
		Niben261Chr16g0899004.1
		Niben261Chr12g0163004.1
		Niben261Chr11g0370001.1
		Niben261Chr08g0113026.1
		Niben261Chr10g0626002.1
		Niben261Chr12g0266006.1
		Niben261Chr08g0310020.1
		Niben261Chr03g1124001.1
		Niben261Chr03g0058003.1
		Niben261Chr18g1325005.1
		Niben261Chr17g1491002.1
		Niben261Chr02g0458008.1
		Niben261Chr03g0096007.1
		Niben261Chr03g0246002.1
		Niben261Chr06g1367002.1
		Niben261Chr07g1356013.1
		Niben261Chr02g0064002.1
		Niben261Chr09g0796005.1
		Niben261Chr01g0951004.1
		Niben261Chr02g0692001.1
		Niben261Chr10g0359011.1
		Niben261Chr06g1167004.1
		Niben261Chr07g1256006.1
		Niben261Chr03g0116003.1
		Niben261Chr18g0684004.1
		Niben261Chr13g0801007.1
		Niben261Chr13g0838024.1
		Niben261Chr09g1194004.1
		Niben261Chr15g1528004.1
		Niben261Chr15g1497017.1
		Niben261Chr02g0729003.1
		Niben261Chr06g0617003.1
		Niben261Chr13g1383012.1
		Niben261Chr09g1220002.1
		Niben261Chr12g1107005.1
		Niben261Chr01g1088003.1
		Niben261Chr11g1177014.1
		Niben261Chr13g0018004.1
		Niben261Chr17g0041009.1
		Niben261Chr05g0242001.1
		Niben261Scf15513g0000002.1
		Niben261Chr18g0060001.1
		Niben261Chr16g0398021.1
		Niben261Chr07g0820010.1
		Niben261Chr06g0283003.1
		Niben261Chr10g0219001.1
		Niben261Chr16g0173009.1
		Niben261Chr15g1422003.1
		Niben261Chr19g1450011.1
		Niben261Chr01g1072004.1
		Niben261Chr03g0248013.1
		Niben261Chr06g1231005.1
		Niben261Chr16g0323001.1
		Niben261Chr04g0163001.1
		Niben261Chr10g1158004.1
		Niben261Chr16g0532017.1
		Niben261Chr07g0204005.1
		Niben261Chr09g0671001.1
		Niben261Chr03g1215010.1
		Niben261Chr16g1333001.1
		Niben261Chr06g0073016.1
		Niben261Chr12g0201002.1
		Niben261Chr17g0046008.1
		Niben261Chr12g1100007.1
		Niben261Chr14g1360006.1
		Niben261Chr04g1644021.1
		Niben261Chr09g0606010.1
		Niben261Chr02g1509003.1
		Niben261Chr16g0185024.1
		Niben261Chr08g0314003.1
		Niben261Chr17g1223001.1
		Niben261Chr15g0705004.1
		Niben261Chr07g1296012.1
		Niben261Chr19g0512009.1
		Niben261Chr06g0000014.1
		Niben261Chr18g0625004.1
		Niben261Chr01g1104005.1
		Niben261Chr01g0507002.1
		Niben261Chr17g1370012.1
		Niben261Chr19g0928011.1
		Niben261Chr19g1034001.1
		Niben261Chr16g0414007.1
		Niben261Chr13g0396010.1
		Niben261Chr09g0257011.1
		Niben261Chr08g0339007.1
		Niben261Chr05g1071005.1
		Niben261Chr16g0438017.1
		Niben261Chr16g0191014.1
		Niben261Chr17g0620012.1
		Niben261Chr09g0958011.1
		Niben261Chr03g0320012.1
		Niben261Chr19g0793002.1
		Niben261Chr09g0978016.1
		Niben261Chr11g0652004.1
		Niben261Chr06g1107031.1
		Niben261Chr17g1504003.1
		Niben261Chr17g0115013.1
		Niben261Chr17g0618003.1
		Niben261Chr05g1348008.1
		Niben261Chr08g0583014.1
		Niben261Chr11g0936015.1
		Niben261Chr14g0663002.1
		Niben261Chr06g0486004.1
		Niben261Chr01g1651002.1
		Niben261Chr06g1107018.1
		Niben261Chr18g0786026.1
		Niben261Chr01g0218001.1
		Niben261Chr08g0199003.1
		Niben261Chr10g0018007.1
		Niben261Chr08g0636005.1
		Niben261Scf02055g0000005.1
		Niben261Chr12g0386010.1
		Niben261Scf01657g0000001.1
		Niben261Chr05g0013011.1
		Niben261Chr19g1350012.1
		Niben261Chr06g1206003.1
		Niben261Chr01g0873008.1
		Niben261Chr12g0202001.1
		Niben261Chr19g0140005.1
		Niben261Chr05g0600010.1
		Niben261Chr07g1355001.1
		Niben261Chr07g1258010.1
		Niben261Chr12g1169005.1
		Niben261Chr02g0738001.1
		Niben261Chr10g0254012.1
		Niben261Chr09g1253004.1
		Niben261Chr18g0697009.1
		Niben261Chr19g1119020.1
		Niben261Chr07g1345009.1
		Niben261Chr09g0167005.1
		Niben261Chr07g0583001.1
		Niben261Chr06g0223002.1
		Niben261Chr07g0834012.1
		Niben261Chr03g0619007.1
		Niben261Chr09g0800010.1
		Niben261Chr13g1064002.1
		Niben261Chr03g1614004.1
		Niben261Chr17g0934001.1
		Niben261Chr18g0501005.1
		Niben261Chr06g0648001.1
		Niben261Chr19g1336006.1
		Niben261Chr13g0010010.1
		Niben261Chr07g0234002.1
		Niben261Chr03g1548001.1
		Niben261Chr11g1358011.1
		Niben261Chr19g0179001.1
		Niben261Chr08g0446012.1
		Niben261Chr09g0026013.1
		Niben261Chr07g1500023.1
		Niben261Chr10g0344008.1
		Niben261Chr01g1766001.1
		Niben261Chr02g0001005.1
		Niben261Chr14g0751013.1
		Niben261Chr14g0857003.1
		Niben261Chr11g0815003.1
		Niben261Chr08g0372023.1
		Niben261Chr11g1395010.1
		Niben261Chr14g0728002.1
		Niben261Chr05g0649027.1
		Niben261Chr16g0833003.1
		Niben261Chr04g1679027.1
		Niben261Chr15g1039004.1
		Niben261Chr11g1324004.1
		Niben261Chr01g1712008.1
		Niben261Chr19g0221005.1
		Niben261Chr16g0052002.1
		Niben261Chr05g0843016.1
		Niben261Chr06g0397019.1
		Niben261Chr15g1002003.1
		Niben261Chr17g0975001.1
		Niben261Chr15g1084002.1
		Niben261Chr02g0478001.1
		Niben261Chr06g1089001.1
		Niben261Chr01g1101008.1
		Niben261Chr05g0692014.1
		Niben261Chr19g1323002.1
		Niben261Chr15g1231007.1
		Niben261Chr07g0791001.1
		Niben261Chr16g0057015.1
		Niben261Chr06g0532015.1
		Niben261Chr09g1307018.1
		Niben261Chr04g1031007.1
		Niben261Chr07g1092003.1
		Niben261Chr03g1253003.1
		Niben261Chr07g0265013.1
		Niben261Chr10g0513003.1
		Niben261Chr16g0341001.1
		Niben261Chr17g0252006.1
		Niben261Chr01g0363002.1
		Niben261Chr12g1210007.1
		Niben261Chr03g1528011.1
		Niben261Chr12g1467004.1
		Niben261Chr04g1489017.1
		Niben261Chr03g0287058.1
		Niben261Chr14g1360001.1
		Niben261Chr12g1390001.1
		Niben261Chr07g1509017.1
		Niben261Chr06g0601003.1
		Niben261Chr19g1470004.1
		Niben261Chr09g0337010.1
		Niben261Chr12g1080004.1
		Niben261Chr12g0505012.1
		Niben261Chr03g1067002.1
		Niben261Chr13g1069004.1
		Niben261Chr12g0046010.1
		Niben261Chr04g1136003.1
		Niben261Chr08g1346007.1
		Niben261Chr08g1271010.1
		Niben261Chr12g1249005.1
		Niben261Chr19g0257004.1
		Niben261Chr11g0271006.1
		Niben261Chr02g0044006.1
		Niben261Chr10g0830001.1
		Niben261Chr08g0978013.1
		Niben261Chr15g1513002.1
		Niben261Chr06g1100010.1
		Niben261Chr08g1166017.1
		Niben261Chr10g0811013.1
		Niben261Chr06g0382005.1
		Niben261Chr14g1089014.1
		Niben261Chr18g1437007.1
		Niben261Chr08g0160014.1
		Niben261Chr08g0050005.1
		Niben261Chr07g1165001.1
		Niben261Chr14g1035003.1
		Niben261Chr07g1353002.1
		Niben261Chr08g0737009.1
		Niben261Chr19g0843004.1
		Niben261Chr13g0280004.1
		Niben261Chr14g0625011.1
		Niben261Chr10g0080010.1
		Niben261Chr10g0856001.1
		Niben261Chr19g0876009.1
		Niben261Chr08g0196018.1
		Niben261Chr18g0816004.1
		Niben261Chr14g0123065.1
		Niben261Chr12g0343005.1
		Niben261Chr05g0504007.1
		Niben261Chr19g1148001.1
		Niben261Chr09g1279010.1
		Niben261Chr10g0626006.1
		Niben261Chr06g0459010.1
		Niben261Chr06g0267017.1
		Niben261Scf16058g0000001.1
		Niben261Chr14g1485005.1
		Niben261Chr03g0026014.1
		Niben261Chr01g0947010.1
		Niben261Chr05g1103004.1
		Niben261Chr10g1076006.1
		Niben261Chr11g0323008.1
		Niben261Chr18g1375009.1
		Niben261Chr01g0948001.1
		Niben261Scf02725g0000002.1
		Niben261Chr08g0336009.1
		Niben261Chr18g0650010.1
		Niben261Chr19g0895002.1
		Niben261Chr03g1023007.1
		Niben261Chr19g1336001.1
		Niben261Chr05g0846008.1
		Niben261Chr06g1164011.1
		Niben261Chr18g0759002.1
		Niben261Chr17g0387001.1
		Niben261Chr19g0898005.1
		Niben261Chr08g0429004.1
		Niben261Chr18g0278001.1
		Niben261Chr15g1030012.1
		Niben261Chr19g0357001.1
		Niben261Chr18g0703002.1
		Niben261Chr07g1025007.1
		Niben261Chr06g0497004.1
		Niben261Chr17g1153001.1
		Niben261Chr17g0988004.1
		Niben261Chr03g1023012.1
		Niben261Chr01g1638006.1
		Niben261Chr08g0120029.1
		Niben261Chr15g0012009.1
		Niben261Chr14g1192003.1
		Niben261Chr18g0937003.1
		Niben261Chr14g0104012.1
		Niben261Chr01g1147004.1
		Niben261Chr08g0098014.1
		Niben261Chr16g0696003.1
		Niben261Chr12g0901006.1
		Niben261Chr17g1333007.1
		Niben261Chr04g0219008.1
		Niben261Chr06g0550015.1
		Niben261Chr06g0095051.1
		Niben261Chr03g1556006.1
		Niben261Chr10g0157007.1
		Niben261Chr06g0162011.1
		Niben261Chr18g0468005.1
		Niben261Chr03g0640001.1
		Niben261Chr16g0655004.1
		Niben261Chr06g0533003.1
		Niben261Chr01g1065004.1
		Niben261Chr07g0813009.1
		Niben261Chr14g1421010.1
		Niben261Chr10g0047001.1
		Niben261Chr01g1268002.1
		Niben261Chr06g0681008.1
		Niben261Chr02g1085005.1
		Niben261Scf00054g0000006.1
		Niben261Chr09g1005012.1
		Niben261Chr01g1608001.1
		Niben261Chr15g1239020.1
		Niben261Chr17g1482010.1
		Niben261Chr08g0385005.1
		Niben261Chr14g0532003.1
		Niben261Chr07g1361002.1
		Niben261Chr01g1045005.1
		Niben261Chr13g0682002.1
		Niben261Chr15g1268002.1
		Niben261Chr07g1133021.1
		Niben261Chr17g0221001.1
		Niben261Chr03g0456003.1
		Niben261Chr18g1248003.1
		Niben261Chr19g1337008.1
		Niben261Chr06g0367001.1
		Niben261Chr15g0518004.1
		Niben261Chr06g0561011.1
		Niben261Chr11g0953017.1
		Niben261Chr10g0342006.1
		Niben261Chr06g0647008.1
		Niben261Chr18g0244009.1
		Niben261Chr04g1850007.1
		Niben261Chr02g0756001.1
		Niben261Chr04g0970022.1
		Niben261Chr02g0609014.1
		Niben261Chr05g1174020.1
		Niben261Chr15g0843011.1
		Niben261Chr18g0920007.1
		Niben261Chr09g1041019.1
		Niben261Chr05g0626001.1
		Niben261Chr02g0590009.1
		Niben261Chr12g0852001.1
		Niben261Chr16g0649004.1
		Niben261Chr16g0390020.1
		Niben261Chr09g0469003.1
		Niben261Chr11g1055002.1
		Niben261Chr14g0257017.1
		Niben261Chr02g0068004.1
		Niben261Chr06g0401014.1
		Niben261Chr09g0502005.1
		Niben261Chr13g0385003.1
		Niben261Chr07g1142004.1
		Niben261Chr05g0687007.1
		Niben261Chr07g1479010.1
		Niben261Chr08g1297016.1
		Niben261Chr06g0560017.1
		Niben261Chr01g0854003.1
		Niben261Chr17g1201002.1
		Niben261Chr07g1152016.1
		Niben261Chr03g1021005.1
		Niben261Chr11g1334016.1
		Niben261Chr16g0399011.1
		Niben261Chr01g0816005.1
		Niben261Chr19g0655003.1
		Niben261Scf02466g0000004.1
		Niben261Chr19g1117006.1
		Niben261Chr09g0749005.1
		Niben261Chr01g0430007.1
		Niben261Chr05g0678016.1
		Niben261Scf00333g0000002.1
		Niben261Chr06g0725007.1
		Niben261Chr15g0563002.1
		Niben261Chr03g0808009.1
		Niben261Chr19g0181007.1
		Niben261Chr14g0276002.1
		Niben261Chr06g0730006.1
		Niben261Chr19g0221003.1
		Niben261Chr10g0998002.1
		Niben261Chr15g1524003.1
		Niben261Chr04g0117004.1
		Niben261Chr10g0654005.1
		Niben261Chr08g0436006.1
		Niben261Chr09g0824003.1
		Niben261Chr09g0034006.1
		Niben261Chr17g1339006.1
		Niben261Chr18g0299004.1
		Niben261Chr13g1267005.1
		Niben261Chr19g0071003.1
		Niben261Chr08g0643005.1
		Niben261Chr03g0611013.1
		Niben261Chr16g0344005.1
		Niben261Chr15g1048001.1
		Niben261Chr15g0837001.1
		Niben261Chr14g0000001.1
		Niben261Chr04g0234014.1
		Niben261Chr14g1414011.1
		Niben261Chr04g1800001.1
		Niben261Chr07g1370015.1
		Niben261Chr19g0388001.1
		Niben261Chr04g1205003.1
		Niben261Chr18g0008017.1
		Niben261Chr04g1122007.1
		Niben261Chr15g0415007.1
		Niben261Chr16g1000002.1
		Niben261Chr18g0107002.1
		Niben261Chr13g1156008.1
		Niben261Chr16g0580001.1
		Niben261Chr06g0357003.1
		Niben261Chr04g0659006.1
		Niben261Chr10g0524002.1
		Niben261Chr06g0454016.1
		Niben261Chr06g1129007.1
		Niben261Chr13g0307006.1
		Niben261Chr01g0304001.1
		Niben261Chr14g0655007.1
		Niben261Chr14g0954001.1
		Niben261Chr06g1348010.1
		Niben261Chr15g0013007.1
		Niben261Chr03g1057004.1
		Niben261Chr16g0773012.1
		Niben261Chr15g0486001.1
		Niben261Chr16g0269002.1
		Niben261Chr17g1164003.1
		Niben261Scf01608g0000028.1
		Niben261Chr09g0825015.1
		Niben261Chr16g0052004.1
		Niben261Chr16g0236038.1
		Niben261Chr12g0684004.1
		Niben261Scf01433g0000001.1
		Niben261Chr06g0352016.1
		Niben261Chr19g1456001.1
		Niben261Chr02g1167009.1
		Niben261Chr10g1024003.1
		Niben261Chr07g0589006.1
		Niben261Chr09g1054014.1
		Niben261Chr07g1085002.1
		Niben261Chr13g0643002.1
		Niben261Chr13g0654004.1
		Niben261Chr08g0159007.1
		Niben261Chr05g0314025.1
		Niben261Chr15g1240013.1
		Niben261Chr02g0125004.1
		Niben261Chr09g1249018.1
		Niben261Chr10g0373006.1
		Niben261Chr08g1354014.1
		Niben261Chr12g0275016.1
		Niben261Chr15g0211015.1
		Niben261Chr08g0173008.1
		Niben261Chr03g0917013.1
		Niben261Chr07g1181001.1
		Niben261Chr19g1377003.1
		Niben261Chr10g0616010.1
		Niben261Chr06g1109009.1
		Niben261Chr06g1411005.1
		Niben261Chr16g0884007.1
		Niben261Chr08g0385003.1
		Niben261Chr01g1431009.1
		Niben261Chr06g1077006.1
		Niben261Chr14g1184007.1
		Niben261Chr01g0499005.1
		Niben261Chr01g1761005.1
		Niben261Chr13g0055005.1
		Niben261Chr09g0780003.1
		Niben261Chr16g1302007.1
		Niben261Chr16g0474006.1
		Niben261Chr14g1229006.1
		Niben261Chr16g0884010.1
		Niben261Chr08g0031007.1
		Niben261Chr06g0706002.1
		Niben261Chr01g1212008.1
		Niben261Chr07g1319007.1
		Niben261Chr19g0982008.1
		Niben261Chr16g0352005.1
		Niben261Chr04g1076007.1
		Niben261Chr06g0606002.1
		Niben261Chr07g1128012.1
		Niben261Chr16g0383004.1
		Niben261Chr03g0714004.1
		Niben261Chr03g1555004.1
		Niben261Chr06g0189004.1
		Niben261Chr13g1231008.1
		Niben261Chr04g1707005.1
		Niben261Chr04g0146004.1
		Niben261Chr09g1283001.1
		Niben261Chr15g0684007.1
		Niben261Chr10g1338015.1
		Niben261Chr09g0613003.1
		Niben261Chr09g0981003.1
		Niben261Chr05g0868003.1
		Niben261Chr02g0458003.1
22h_Down 25h_Down 34h_Down	5	Niben261Chr01g1304003.1
		Niben261Chr01g1268007.1
		Niben261Chr18g1482015.1
		Niben261Chr18g1045003.1
		Niben261Chr04g0243004.1
22h_Down 25h_Down 37h_Down	4	Niben261Chr03g0084001.1
		Niben261Chr11g0932006.1
		Niben261Chr05g1361007.1
		Niben261Chr14g0917002.1
22h_Down 25h_Down 40h_Down	15	Niben261Chr03g0995006.1
		Niben261Chr14g0622005.1
		Niben261Chr13g0358004.1
		Niben261Chr11g0179001.1
		Niben261Chr09g0960005.1
		Niben261Chr07g0447003.1
		Niben261Chr17g0899003.1
		Niben261Scf03077g0000003.1
		Niben261Chr08g0428004.1
		Niben261Chr09g0529014.1
		Niben261Chr14g0611007.1
		Niben261Chr16g0342004.1
		Niben261Chr01g1256009.1
		Niben261Chr12g1228001.1
		Niben261Chr03g1700003.1
22h_Down 25h_Down 46h_Down	9	Niben261Chr07g1087006.1
		Niben261Chr10g0088032.1
		Niben261Chr10g0819002.1
		Niben261Chr04g1319007.1
		Niben261Chr04g0042005.1
		Niben261Chr09g0020017.1
		Niben261Chr01g0800003.1
		Niben261Chr16g1120003.1
		Niben261Chr13g0147006.1
22h_Down 25h_Down 56h_Down	1	Niben261Chr01g0004017.1
22h_Down 25h_Down 96h_Down	24	Niben261Chr03g0253011.1
		Niben261Chr07g1347013.1
		Niben261Chr04g0027004.1
		Niben261Chr11g1377011.1
		Niben261Chr19g0249005.1
		Niben261Chr16g0338003.1
		Niben261Chr15g1383005.1
		Niben261Chr06g1042005.1
		Niben261Chr05g0041001.1
		Niben261Chr01g0523007.1
		Niben261Chr01g1733013.1
		Niben261Chr16g0503015.1
		Niben261Chr14g0913015.1
		Niben261Chr18g0568001.1
		Niben261Chr18g0287009.1
		Niben261Chr16g0338007.1
		Niben261Chr02g0736004.1
		Niben261Chr17g0405004.1
		Niben261Chr06g1251007.1
		Niben261Chr15g0894002.1
		Niben261Chr07g0077009.1
		Niben261Chr06g0665006.1
		Niben261Chr18g1268010.1
		Niben261Chr05g1244017.1
22h_Down 28h_Down 34h_Down	3	Niben261Chr17g0426012.1
		Niben261Chr12g0379002.1
		Niben261Chr02g1431010.1
22h_Down 28h_Down 37h_Down	2	Niben261Chr12g0745001.1
		Niben261Chr06g0606001.1
22h_Down 28h_Down 40h_Down	5	Niben261Chr14g0850023.1
		Niben261Chr04g1813020.1
		Niben261Chr19g0614001.1
		Niben261Chr05g1048001.1
		Niben261Chr04g1837008.1
22h_Down 28h_Down 96h_Down	11	Niben261Chr14g0499013.1
		Niben261Chr11g0952012.1
		Niben261Chr16g0764025.1
		Niben261Chr04g1798008.1
		Niben261Chr18g0663005.1
		Niben261Chr02g0652006.1
		Niben261Chr14g1317004.1
		Niben261Chr17g1257012.1
		Niben261Chr15g1177005.1
		Niben261Chr04g1150014.1
		Niben261Chr09g1046007.1
22h_Down 34h_Down 37h_Down	2	Niben261Chr04g0357001.1
		Niben261Chr18g0314004.1
22h_Down 34h_Down 40h_Down	1	Niben261Chr13g1151010.1
22h_Down 34h_Down 46h_Down	1	Niben261Chr19g0144001.1
22h_Down 34h_Down 96h_Down	1	Niben261Chr03g0104001.1
22h_Down 40h_Down 56h_Down	1	Niben261Chr11g1073017.1
22h_Down 40h_Down 96h_Down	7	Niben261Chr13g0954002.1
		Niben261Scf03361g0000007.1
		Niben261Chr16g0475008.1
		Niben261Chr15g1034031.1
		Niben261Chr16g1024006.1
		Niben261Chr06g1111002.1
		Niben261Chr09g0662005.1
22h_Down 46h_Down 96h_Down	1	Niben261Chr04g0760005.1
25h_Down 28h_Down 34h_Down	8	Niben261Chr07g0970001.1
		Niben261Chr10g0961001.1
		Niben261Chr05g0697006.1
		Niben261Chr07g1406001.1
		Niben261Chr08g1078002.1
		Niben261Chr08g0251005.1
		Niben261Chr06g0917005.1
		Niben261Chr08g0481015.1
25h_Down 28h_Down 40h_Down	16	Niben261Chr02g1283002.1
		Niben261Chr13g0326019.1
		Niben261Chr18g1298014.1
		Niben261Chr12g0138019.1
		Niben261Chr18g0844003.1
		Niben261Chr12g0028004.1
		Niben261Chr15g0499013.1
		Niben261Chr07g1194007.1
		Niben261Chr14g1252015.1
		Niben261Chr19g0680003.1
		Niben261Chr07g0088001.1
		Niben261Chr12g0730001.1
		Niben261Chr06g0435013.1
		Niben261Chr16g0724013.1
		Niben261Chr07g0254012.1
		Niben261Chr07g1395013.1
25h_Down 28h_Down 46h_Down	8	Niben261Chr19g0106015.1
		Niben261Chr06g1045002.1
		Niben261Chr14g0781003.1
		Niben261Chr03g1466004.1
		Niben261Chr01g0919003.1
		Niben261Chr06g1396020.1
		Niben261Chr16g0539004.1
		Niben261Chr03g1563001.1
25h_Down 28h_Down 56h_Down	6	Niben261Chr10g1337005.1
		Niben261Chr01g0755001.1
		Niben261Chr11g0003003.1
		Niben261Chr01g1291005.1
		Niben261Chr09g0023023.1
		Niben261Chr15g1405003.1
25h_Down 28h_Down 96h_Down	23	Niben261Chr05g0696001.1
		Niben261Chr17g0723003.1
		Niben261Chr04g0374003.1
		Niben261Chr06g0726006.1
		Niben261Chr07g1332007.1
		Niben261Chr07g1468021.1
		Niben261Chr12g0748008.1
		Niben261Chr07g1009008.1
		Niben261Chr03g0864001.1
		Niben261Chr01g0509004.1
		Niben261Chr18g0653002.1
		Niben261Chr03g0467001.1
		Niben261Chr15g1339001.1
		Niben261Chr12g0233010.1
		Niben261Chr18g0368002.1
		Niben261Chr16g0596012.1
		Niben261Chr18g0812003.1
		Niben261Chr08g0356004.1
		Niben261Chr17g0438004.1
		Niben261Chr16g0780016.1
		Niben261Chr16g0225013.1
		Niben261Chr09g1001008.1
		Niben261Chr11g1264017.1
25h_Down 34h_Down 40h_Down	3	Niben261Chr16g0466014.1
		Niben261Chr01g0095003.1
		Niben261Chr18g0010006.1
25h_Down 34h_Down 46h_Down	1	Niben261Chr03g1791005.1
